"500507 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 418,38 0 418,38 177 740000 0 0 3 ""047?"" 0 0 0 0 0 no "
"500509 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 3072,55 0 3072,55 177 710000 0 0 3 ""8490"" 0 0 0 0 0 no "
"500510 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 2318,53 0 2318,53 177 710000 0 0 3 ""0471"" 0 0 0 0 0 no "
"500512 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 343,12 0 244,3 177 750000 0 0 0 ""5301"" 0 0 0 0 0 no "
"500513 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 965,22 0 965,22 177 760000 0 0 3 ""8490"" 0 0 0 0 0 no "
"500517 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 817,89 0 817,89 176 710000 0 0 1 ""047"" 0 0 0 0 0 no "
"500520 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 375,85 0 375,85 177 740000 0 0 3 ""4501"" 0 0 0 0 0 no "
"500523 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 312,01 0 189,39 177 760000 0 0 3 """" 0 0 0 0 0 no "
"500524 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 340,52 0 340,52 177 740000 0 0 3 ""3121"" 0 0 0 0 0 no "
"500528 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 257,4 0 257,4 177 760000 0 0 0 ""8491"" 0 0 0 0 0 no "
"500529 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 4510,95 0 4120,3 177 820000 500530 0 0 ""0471"" 0 0 0 0 0 no "
"500530 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 4510,95 0 390,65 177 820000 500529 0 0 ""0470"" 0 0 0 0 0 no "
"500531 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 152,5 0 152,5 178 860000 0 0 0 ""312"" 0 0 0 0 0 no "
"500535 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 515,43 0 161,85 177 760000 0 0 0 ""151"" 0 0 0 0 0 no "
"500536 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 3619,8 0 3619,8 177 710000 0 0 3 ""HEK"" 0 0 0 0 0 no "
"500537 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 829,8 0 829,8 177 710000 0 0 4 ""2411"" 0 0 0 0 0 no "
"500538 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 676,04 0 676,04 177 710000 0 0 3 ? 0 0 0 0 0 no "
"500540 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 408,78 0 408,78 177 740000 0 0 0 ""345?"" 0 0 0 0 0 no "
"500543 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 449,25 0 175,39 177 760000 0 0 0 ""849"" 0 0 0 0 0 no "
"500544 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 833,12 105,97 605,45 177 770000 0 0 0 ""Ausl"" 0 0 0 0 0 no "
"500545 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1242,92 207,78 661,27 177 770000 0 0 6 ""0470"" 0 0 0 0 0 no "
"500546 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 804,54 0 804,54 177 750000 0 1 3 ""8491"" 0 0 0 0 0 no "
"500547 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 311,26 0 311,26 177 760000 0 0 0 ? 0 0 0 0 0 no "
"500549 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 545,5 137,15 333,44 177 770000 0 0 3 ""1511"" 0 0 0 0 0 no "
"500550 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 285,91 0 285,91 177 750000 0 0 0 """" 0 0 0 0 0 no "
"500551 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 735,17 0 735,17 177 770000 0 0 3 ""1511"" 0 0 0 0 0 no "
"500552 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1087,11 146,04 615,45 177 770000 0 0 3 ""1511"" 0 0 0 0 0 no "
"500555 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 831,5 119,2 437,03 186 770000 0 0 6 ""0472"" 0 0 0 0 0 no "
"500556 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 610,22 0 610,22 177 770000 0 0 0 ""047"" 0 0 0 0 0 no "
"500557 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 444,35 0 212,53 177 760000 0 0 0 ""1511"" 0 0 0 0 0 no "
"500558 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 286,21 0 286,21 177 760000 0 0 3 ""8491"" 0 0 0 0 0 no "
"500559 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 366,71 0 185,85 177 750000 0 0 0 ""530"" 0 0 0 0 0 no "
"500561 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 964,07 0 964,07 177 710000 0 0 3 ""1511"" 0 0 0 0 0 no "
"500564 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 784,5 0 784,5 177 710000 0 0 4 ? 0 0 0 0 0 no "
"500565 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 600,38 0 600,38 177 740000 0 0 0 ? 0 0 0 0 0 no "
"500567 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 729,43 0 729,43 177 770000 0 0 3 ""849"" 0 0 0 0 0 no "
"500568 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1819,88 0 1819,88 177 710000 0 0 3 ""BEK"" 0 0 0 0 0 no "
"500572 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 462,04 0 462,04 177 710000 0 0 0 ? 0 0 0 0 0 no "
"500601 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1383,14 0 1383,14 177 760000 0 0 0 ""PKV"" 0 0 0 0 0 no "
"500603 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1141,53 0 925,32 0 750000 0 0 3 ""GKV"" 0 0 0 0 0 no "
"976009 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 36,41 0 36,41 177 770000 0 0 1 ""241"" 0 0 0 0 0 no "
"976010 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 167,53 0 94,59 177 760000 0 0 3 ? 0 0 0 0 0 no "
"976012 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1300,33 0 1300,33 177 710000 0 0 3 ? 0 0 0 0 0 no "
"976013 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 897,73 0 599,68 177 710000 0 0 3 ? 0 0 0 0 0 no "
"976014 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 454,67 0 454,67 177 760000 0 0 4 ""2651"" 0 0 0 0 0 no "
"976015 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 810 0 457,08 177 770000 0 0 0 ? 0 0 0 0 0 no "
"976016 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 2522,12 0 2522,12 177 710000 0 0 3 ""8495"" 0 70,3188 1 1 0 no "
"976017 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 336,36 0 204,64 177 750004 0 0 4 ? 0 0 0 0 0 no "
"976018 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 388,45 0 154,29 177 760000 0 0 0 """" 0 0 0 0 0 no "
"976020 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 486,88 42,74 254,77 177 770000 0 0 4 ? 0 0 0 0 0 no "
"976022 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 90,01 0 90,01 177 770000 0 0 5 ? 0 0 0 0 0 no "
"976023 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 422,99 0 153,21 177 760000 0 0 0 """" 0 0 0 0 0 no "
"976024 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 651,73 0 433,85 177 740000 0 0 0 """" 0 0 0 0 0 no "
"976026 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 613,17 0 248,58 177 760000 0 0 0 ? 0 0 0 0 0 no "
"976027 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 13394,25 0 1394,25 177 710000 0 0 0 ""8491"" 0 0 0 0 0 no "
"976029 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 260,37 0 260,37 177 710000 0 0 3 """" 0 0 0 0 0 no "
"976030 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 84,56 0 84,56 177 710000 0 0 1 """" 0 0 0 0 0 no "
"976031 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 416,48 0 416,48 177 710000 0 2 3 ""1511"" 0 0 0 0 0 no "
"976035 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 242,78 0 242,78 177 790000 0 0 0 """" 0 0 0 0 0 no "
"976036 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 1046,81 0 1046,81 177 710000 0 0 1 ""3120"" 0 0 0 0 0 no "
"976037 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1156,96 0 1156,96 177 770000 0 0 3 ""2201"" 0 0 0 0 0 no "
"976042 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 350,14 91,49 350,16 177 770000 0 0 3 ""7432"" 0 0 0 0 0 no "
"976043 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1268,51 0 1268,51 177 710000 0 0 0 """" 0 0 0 0 0 no "
"976044 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 593,49 0 593,49 177 760000 0 0 3 """" 0 0 0 0 0 no "
"976048 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 642,11 0 301,34 177 760000 0 0 3 ""151?"" 0 0 0 0 0 no "
"976049 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 1386,72 0 1386,72 177 76 0 0 0 ""1511"" 0 0 0 0 0 no "
"976052 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 498,86 0 279,06 177 710000 0 0 4 ""1511"" 0 0 0 0 0 no "
"976054 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 1238,49 0 775,4 177 710000 0 0 3 ""PKV"" 0 0 0 0 0 no "
"976055 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 613,59 273,09 613,59 177 770000 0 0 3 ""PKV"" 0 0 0 0 0 no "
"976057 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 152,99 0 152,99 177 760000 0 0 3 ""3122"" 0 0 0 0 0 no "
"976058 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 1457,8 0 1457,8 177 710000 0 0 3 ""1511"" 0 0 0 0 0 no "
"976060 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 749,78 0 749,78 177 770000 0 0 3 ""1511"" 0 0 0 0 0 no "
"976061 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 541,24 0 541,24 177 760000 0 0 3 ""0470"" 0 0 0 0 0 no "
"976063 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 1352,95 0 1352,95 177 770000 0 0 3 ""PKV"" 0 0 0 0 0 no "
"976064 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 1153,41 0 1153,41 177 710000 0 0 3 ""1511"" 0 64,1893 1 1 0 no "
"976065 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 163,87 0 100,4 177 750000 0 0 3 ""PKV"" 0 0 0 0 0 no "
"976066 01/10/2025 14/10/2025 0 0 0 0 """" 0 """" 498,68 0 305,49 177 770000 0 0 3 ""849"" 0 0 0 0 0 no "
"60 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1649,13 0 1206,67 175 760000 0 0 0 """" 0 0 0 0 0 no "
"100214 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 993,73 0 993,73 175 760000 0 0 3 ""1510"" 0 0 0 0 0 no "
"100511 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 929,99 0 391,43 175 760000 0 0 3 ""1511"" 0 0 0 0 0 no "
"102574 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 624,74 37,92 227,35 175 770000 0 0 3 ""3455"" 0 0 0 0 0 no "
"104653 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 2139,16 0 1142,1 175 760000 0 0 6 ""5342"" 0 0 0 0 0 no "
"104752 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1438,65 0 448,43 175 760000 0 0 6 ""1510"" 0 0 0 0 0 no "
"104885 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1277,34 0 420,24 175 760000 0 0 6 ""1510"" 0 0 0 0 0 no "
"105072 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1310,84 0 673,12 175 760000 0 0 ? ""1511"" 0 0 0 0 0 no "
"105130 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 678,79 0 315,37 175 760000 0 0 0 """" 0 0 0 0 0 no "
"105288 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 477,8 0 152,13 175 760000 0 0 6 ""8491"" 0 0 0 0 0 no "
"105619 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 534,21 45,52 206,84 175 770000 0 0 3 ""151?"" 0 0 0 0 0 no "
"108191 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1988,73 383,88 984,41 175 770000 0 0 ? ""PKV"" 0 0 0 0 0 no "
"108217 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1550,16 0 574,49 175 760000 0 0 3 ""PKV"" 0 0 0 0 0 no "
"108225 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1527,51 309,26 676,68 175 770000 0 0 6 ""PKV"" 0 0 0 0 0 no "
"108365 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 760,83 0 256,48 175 760000 0 0 0 ""8492"" 0 0 0 0 0 no "
"108647 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 951,64 162,88 414,97 175 770000 0 0 4 ""1511"" 0 0 0 0 0 no "
"108720 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 878,56 0 312,86 175 760000 0 0 4 ""1511"" 0 0 0 0 0 no "
"109397 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 526,91 0 183,15 175 760000 0 0 3 ""0471"" 0 0 0 0 0 no "
"112185 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 702,46 0 702,46 175 760000 0 0 1 ""1511"" 0 0 0 0 0 no "
"112581 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 913,21 0 913,21 175 770000 0 0 0 ""8491"" 0 63,8972 1 1 0 no "
"112649 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 452,05 0 123,64 175 760000 0 1 1 ""849?"" 0 0 0 0 0 no "
"115535 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 3097,24 0 1749,32 175 770000 0 0 6 ""PKV"" 0 0 0 0 0 no "
"115808 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 539,49 0 219,09 175 760000 0 0 3 ""0472"" 0 0 0 0 0 no "
"115923 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 552,21 0 175,11 175 760000 0 0 0 ""PKV"" 0 0 0 0 0 no "
"116053 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 384,57 0 226,32 175 750000 0 0 0 ""5301"" 0 0 0 0 0 no "
"116061 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1010,61 0 439,62 175 781000 0 0 1 ""5301"" 0 0 0 0 0 no "
"116129 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1533,13 0 588,26 175 760000 0 0 6 ""1511"" 0 0 0 0 0 no "
"116186 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 620,24 62,3 278,06 175 770000 0 0 4 ""0472"" 0 0 0 0 0 no "
"116319 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 885,57 0 453,59 175 780000 0 0 0 ""PKV"" 0 0 0 0 0 no "
"116327 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1398,1 0 957,14 175 710000 0 0 3 ""8491"" 0 0 0 0 0 no "
"122630 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 3097,55 0 1471,65 175 710000 0 0 6 ""1422"" 0 0 0 0 0 no "
"122739 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 2545,2 0 2545,2 175 750000 0 0 3 ""1511"" 0 0 0 0 0 no "
"122846 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1836,08 0 1836,08 175 760000 0 0 1 ""0471"" 0 0 0 0 0 no "
"123018 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1422,75 232,5 765,49 175 770000 0 0 0 ""Ausl"" 0 0 0 0 0 no "
"124875 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1070,79 0 439,13 175 780000 0 0 4 ""PKV"" 0 0 0 0 0 no "
"125484 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 846,57 0 846,57 175 760000 0 0 4 ""8491"" 0 0 0 0 0 no "
"125773 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 536,96 0 536,96 175 760000 0 0 1 ""0471"" 0 0 0 0 0 no "
"126029 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 574,25 0 267,49 175 760000 0 0 4 ""0471"" 0 0 0 0 0 no "
"126250 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 538,33 0 200,04 175 760000 0 0 ? ""0471"" 0 0 0 0 0 no "
"131159 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 547,38 0 197,66 175 760000 0 0 4 ""849?"" 0 0 0 0 0 no "
"131466 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 6254,07 0 3706,79 175 710000 0 0 3 ""0471"" 0 0 0 0 0 no "
"131573 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 2309,59 0 2309,59 175 770000 0 0 0 ""1511"" 0 0 0 0 0 no "
"131748 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 778,13 0 467,19 175 710000 0 0 5 ""0472"" 0 0 0 0 0 no "
"131854 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1594,61 0 1594,61 175 750000 0 0 3 ""1511"" 0 0 0 0 0 no "
"131946 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 456,76 0 230,12 175 770000 0 0 3 ""1511"" 0 0 0 0 0 no "
"132084 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1965,37 0 1965,37 175 760000 0 0 0 ""1511"" 0 0 0 0 0 no "
"132134 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 881,39 0 338,81 175 760000 0 0 3 ""8491"" 0 0 0 0 0 no "
"132357 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 418,3 0 418,3 175 760000 0 0 6 ""0471"" 0 0 0 0 0 no "
"132498 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1458,27 0 1458,27 175 710000 0 0 3 ""1511"" 0 0 0 0 0 no "
"132522 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1323,14 0 1323,14 175 740000 0 0 3 ""1511"" 0 0 0 0 0 no "
"132530 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 678,62 0 249,8 175 780000 0 0 5 ""5341"" 0 0 0 0 0 no "
"132688 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 463,22 0 122,43 175 760000 0 0 6 ""241?"" 0 0 0 0 0 no "
"132829 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 531,58 0 238,2 175 760000 0 0 3 ""8491"" 0 0 0 0 0 no "
"136093 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 897,64 0 342,45 175 760000 0 0 0 ""1421"" 0 0 0 0 0 no "
"136200 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1167,5 0 1167,5 175 760000 0 0 4 ""1510"" 0 0 0 0 0 no "
"136283 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 612,86 53,54 253,66 175 770000 0 0 0 """" 0 0 0 0 0 no "
"136358 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 832,79 0 302,72 175 760000 0 0 6 ""PKV"" 0 0 0 0 0 no "
"136457 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 863,29 0 288,51 175 760000 0 0 5 ""PKV"" 0 0 0 0 0 no "
"136523 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 837,54 0 228,15 175 760000 0 0 3 ""PKV"" 0 0 0 0 0 no "
"137738 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 991,41 0 431,46 175 760000 0 0 0 ""8492"" 0 0 0 0 0 no "
"138107 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 597,37 118,92 360,25 177 770000 0 0 1 ""8492"" 0 0 0 0 0 no "
"139717 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 2185,58 244,65 1484,32 175 770000 0 0 ? ""PKV"" 0 0 0 0 0 no "
"141317 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1798,32 0 539,32 175 760000 0 0 6 ""PKV"" 0 0 0 0 0 no "
"141358 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 863,42 0 297,19 175 760000 0 0 6 ""7432"" 0 0 0 0 0 no "
"141432 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 3056,12 0 1499,64 175 710000 0 0 3 ""0471"" 0 0 0 0 0 no "
"141457 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 629,08 0 226,09 175 760000 0 0 3 ""8491"" 0 0 0 0 0 no "
"141762 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 676,76 47,68 355,99 175 770000 0 0 1 ""1421"" 0 0 0 0 0 no "
"145722 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 3462,26 0 1755,37 175 710000 0 0 3 ""PKV"" 0 0 0 0 0 no "
"146175 01/10/2025 07/10/2025 0 0 0 0 """" 0 """" 1022,95 0 1022,95 175 740000 0 0 0 ""2111"" 0 0 0 0 0 no "
